order_id,product_name,quantity,unit_price,order_date,purchase_address,city,total_price
180036,Lightning Charging Cable,1,14.95,2019-04-25 23:46:00,909 Jefferson St,Dallas,14.949999809265137
180037,Wired Headphones,1,11.99,2019-04-26 20:05:00,577 Lake St,Atlanta,11.989999771118164
180038,Bose SoundSport Headphones,1,99.99,2019-04-06 09:26:00,590 12th St,New York City,99.98999786376953
180039,Lightning Charging Cable,2,14.95,2019-04-15 13:57:00,198 14th St,Dallas,29.899999618530273
180040,Lightning Charging Cable,1,14.95,2019-04-17 11:43:00,207 Madison St,San Francisco,14.949999809265137
180041,Flatscreen TV,1,300.0,2019-04-27 17:23:00,769 Chestnut St,Dallas,300.0
180042,AA Batteries (4-pack),2,3.84,2019-04-12 08:04:00,987 10th St,San Francisco,7.679999828338623
180043,AAA Batteries (4-pack),3,2.99,2019-04-07 22:07:00,656 Dogwood St,Portland,8.97000002861023
180044,USB-C Charging Cable,3,11.95,2019-04-23 13:02:00,386 Lakeview St,Boston,35.84999942779541
180045,AAA Batteries (4-pack),1,2.99,2019-04-04 08:44:00,731 River St,Seattle,2.990000009536743
180046,Lightning Charging Cable,1,14.95,2019-04-18 12:15:00,928 6th St,Los Angeles,14.949999809265137
180047,USB-C Charging Cable,1,11.95,2019-04-03 10:07:00,91 South St,San Francisco,11.949999809265137
180048,AAA Batteries (4-pack),5,2.99,2019-04-06 17:30:00,818 1st St,Portland,14.950000047683716
180049,USB-C Charging Cable,1,11.95,2019-04-14 14:58:00,385 Church St,San Francisco,11.949999809265137
180050,AA Batteries (4-pack),1,3.84,2019-04-03 10:21:00,686 5th St,Los Angeles,3.8399999141693115
180051,AA Batteries (4-pack),1,3.84,2019-04-20 09:57:00,612 Lake St,Boston,3.8399999141693115
180052,34in Ultrawide Monitor,1,379.99,2019-04-23 18:39:00,952 Pine St,Los Angeles,379.989990234375
180053,ThinkPad Laptop,1,999.99,2019-04-24 11:30:00,387 South St,Boston,999.989990234375
180054,Bose SoundSport Headphones,1,99.99,2019-04-27 17:16:00,3 South St,New York City,99.98999786376953
180055,34in Ultrawide Monitor,1,379.99,2019-04-21 18:31:00,549 8th St,Los Angeles,379.989990234375
180056,ThinkPad Laptop,1,999.99,2019-04-16 09:52:00,727 Ridge St,New York City,999.989990234375
180057,AA Batteries (4-pack),2,3.84,2019-04-19 13:35:00,54 Dogwood St,San Francisco,7.679999828338623
180058,AAA Batteries (4-pack),2,2.99,2019-04-21 00:09:00,898 14th St,San Francisco,5.980000019073486
180059,27in FHD Monitor,1,149.99,2019-04-17 20:36:00,315 Ridge St,Portland,149.99000549316406
180060,20in Monitor,1,109.99,2019-04-17 19:27:00,237 12th St,New York City,109.98999786376953
180061,Wired Headphones,1,11.99,2019-04-12 11:24:00,642 Jackson St,Los Angeles,11.989999771118164
180062,AA Batteries (4-pack),1,3.84,2019-04-08 12:01:00,360 Forest St,San Francisco,3.8399999141693115
180063,27in 4K Gaming Monitor,1,389.99,2019-04-29 12:48:00,450 Hill St,New York City,389.989990234375
180064,iPhone,1,700.0,2019-04-07 05:39:00,910 Lakeview St,San Francisco,700.0
180065,Lightning Charging Cable,1,14.95,2019-04-06 14:26:00,237 Spruce St,New York City,14.949999809265137
180066,USB-C Charging Cable,1,11.95,2019-04-19 23:05:00,509 Cherry St,Atlanta,11.949999809265137
180067,27in 4K Gaming Monitor,1,389.99,2019-04-16 14:52:00,290 Lincoln St,New York City,389.989990234375
180068,AAA Batteries (4-pack),1,2.99,2019-04-21 13:06:00,970 Pine St,Seattle,2.990000009536743
180069,27in FHD Monitor,1,149.99,2019-04-23 19:15:00,210 Jackson St,Los Angeles,149.99000549316406
180070,USB-C Charging Cable,1,11.95,2019-04-27 21:54:00,398 Spruce St,Los Angeles,11.949999809265137
180071,Apple Airpods Headphones,1,150.0,2019-04-25 19:02:00,941 Cherry St,New York City,150.0
180072,Macbook Pro Laptop,1,1700.0,2019-04-17 20:35:00,769 Willow St,Los Angeles,1700.0
180073,AA Batteries (4-pack),1,3.84,2019-04-21 14:37:00,800 Jefferson St,Los Angeles,3.8399999141693115
180074,20in Monitor,1,109.99,2019-04-08 18:02:00,810 Sunset St,Dallas,109.98999786376953
180075,Lightning Charging Cable,1,14.95,2019-04-09 20:00:00,803 7th St,San Francisco,14.949999809265137
180076,Bose SoundSport Headphones,2,99.99,2019-04-07 10:53:00,204 Hill St,Austin,199.97999572753906
180077,Bose SoundSport Headphones,1,99.99,2019-04-23 21:07:00,135 Meadow St,Boston,99.98999786376953
180078,Macbook Pro Laptop,1,1700.0,2019-04-24 16:40:00,548 Meadow St,Dallas,1700.0
180079,Google Phone,1,600.0,2019-04-12 10:48:00,138 7th St,San Francisco,600.0
180080,34in Ultrawide Monitor,1,379.99,2019-04-12 17:03:00,386 Walnut St,Los Angeles,379.989990234375
180081,USB-C Charging Cable,1,11.95,2019-04-16 11:57:00,184 Washington St,Los Angeles,11.949999809265137
180082,LG Dryer,1,600.0,2019-04-14 08:35:00,886 Pine St,Los Angeles,600.0
180083,AAA Batteries (4-pack),1,2.99,2019-04-13 20:47:00,738 Jackson St,New York City,2.990000009536743
180084,Vareebadd Phone,1,400.0,2019-04-16 23:44:00,859 1st St,San Francisco,400.0
180085,iPhone,1,700.0,2019-04-16 08:49:00,857 Walnut St,Boston,700.0
180086,USB-C Charging Cable,1,11.95,2019-04-07 17:01:00,9 8th St,New York City,11.949999809265137
180087,Lightning Charging Cable,1,14.95,2019-04-07 07:29:00,945 Madison St,Boston,14.949999809265137
180088,Apple Airpods Headphones,1,150.0,2019-04-01 17:45:00,674 North St,Los Angeles,150.0
180089,AAA Batteries (4-pack),1,2.99,2019-04-08 15:57:00,790 Park St,Los Angeles,2.990000009536743
180090,AAA Batteries (4-pack),1,2.99,2019-04-24 16:25:00,870 Wilson St,Los Angeles,2.990000009536743
180091,iPhone,1,700.0,2019-04-28 20:03:00,602 Main St,Los Angeles,700.0
180092,Wired Headphones,1,11.99,2019-04-23 10:33:00,177 Jefferson St,New York City,11.989999771118164
180093,AA Batteries (4-pack),1,3.84,2019-04-05 21:41:00,299 North St,Austin,3.8399999141693115
180094,LG Washing Machine,1,600.0,2019-04-06 01:05:00,470 Madison St,New York City,600.0
180095,Bose SoundSport Headphones,1,99.99,2019-04-16 13:24:00,144 Lakeview St,New York City,99.98999786376953
180096,Bose SoundSport Headphones,1,99.99,2019-04-10 08:38:00,891 Hill St,San Francisco,99.98999786376953
180097,20in Monitor,2,109.99,2019-04-25 22:40:00,47 7th St,Seattle,219.97999572753906
180098,20in Monitor,1,109.99,2019-04-12 10:23:00,122 Forest St,Portland,109.98999786376953
180099,ThinkPad Laptop,1,999.99,2019-04-11 16:49:00,696 North St,New York City,999.989990234375
180100,Apple Airpods Headphones,1,150.0,2019-04-21 01:38:00,243 Walnut St,Los Angeles,150.0
180101,Bose SoundSport Headphones,1,99.99,2019-04-20 15:51:00,289 10th St,Portland,99.98999786376953
180102,USB-C Charging Cable,1,11.95,2019-04-21 13:57:00,123 Cherry St,San Francisco,11.949999809265137
180103,27in 4K Gaming Monitor,1,389.99,2019-04-05 23:57:00,214 12th St,Atlanta,389.989990234375
180104,AA Batteries (4-pack),1,3.84,2019-04-05 12:59:00,558 12th St,Austin,3.8399999141693115
180105,AAA Batteries (4-pack),1,2.99,2019-04-01 17:02:00,312 Main St,Dallas,2.990000009536743
180106,Bose SoundSport Headphones,1,99.99,2019-04-06 19:54:00,441 Maple St,San Francisco,99.98999786376953
180107,AAA Batteries (4-pack),1,2.99,2019-04-13 08:48:00,881 Walnut St,Boston,2.990000009536743
180108,Bose SoundSport Headphones,1,99.99,2019-04-12 13:56:00,789 Center St,Atlanta,99.98999786376953
180108,AA Batteries (4-pack),4,3.84,2019-04-12 13:56:00,789 Center St,Atlanta,15.359999656677246
180109,Wired Headphones,1,11.99,2019-04-20 19:43:00,939 Elm St,Austin,11.989999771118164
180110,Macbook Pro Laptop,1,1700.0,2019-04-16 17:52:00,962 4th St,Seattle,1700.0
180111,AA Batteries (4-pack),2,3.84,2019-04-15 10:37:00,280 Willow St,San Francisco,7.679999828338623
180112,Bose SoundSport Headphones,1,99.99,2019-04-03 10:34:00,926 North St,Portland,99.98999786376953
180113,AAA Batteries (4-pack),1,2.99,2019-04-13 09:14:00,139 Cedar St,Dallas,2.990000009536743
180114,27in FHD Monitor,1,149.99,2019-04-12 20:55:00,870 2nd St,Atlanta,149.99000549316406
180115,Bose SoundSport Headphones,1,99.99,2019-04-09 14:49:00,829 Forest St,New York City,99.98999786376953
180116,Apple Airpods Headphones,1,150.0,2019-04-08 11:11:00,329 Willow St,New York City,150.0
180117,Macbook Pro Laptop,1,1700.0,2019-04-30 20:06:00,40 Elm St,San Francisco,1700.0
180118,Bose SoundSport Headphones,1,99.99,2019-04-11 03:33:00,415 5th St,Boston,99.98999786376953
180119,ThinkPad Laptop,1,999.99,2019-04-26 09:24:00,846 Elm St,San Francisco,999.989990234375
180120,AA Batteries (4-pack),1,3.84,2019-04-25 19:27:00,732 Highland St,Atlanta,3.8399999141693115
180121,Lightning Charging Cable,1,14.95,2019-04-30 18:54:00,368 12th St,San Francisco,14.949999809265137
180122,AAA Batteries (4-pack),1,2.99,2019-04-10 17:13:00,905 River St,San Francisco,2.990000009536743
180123,Wired Headphones,1,11.99,2019-04-09 09:43:00,919 5th St,San Francisco,11.989999771118164
180124,Wired Headphones,1,11.99,2019-04-12 01:48:00,486 North St,Seattle,11.989999771118164
180125,AA Batteries (4-pack),1,3.84,2019-04-07 15:18:00,880 Sunset St,Atlanta,3.8399999141693115
180126,Lightning Charging Cable,1,14.95,2019-04-16 00:59:00,872 11th St,Los Angeles,14.949999809265137
180127,LG Washing Machine,1,600.0,2019-04-23 09:34:00,927 Jackson St,Los Angeles,600.0
180128,Apple Airpods Headphones,1,150.0,2019-04-14 23:22:00,452 14th St,Austin,150.0
180129,Google Phone,1,600.0,2019-04-14 17:43:00,274 Center St,Portland,600.0
180130,Bose SoundSport Headphones,1,99.99,2019-04-21 12:17:00,202 Hickory St,Dallas,99.98999786376953
180131,Apple Airpods Headphones,1,150.0,2019-04-30 15:07:00,48 Hill St,Atlanta,150.0
180132,Apple Airpods Headphones,1,150.0,2019-04-21 08:11:00,413 Wilson St,San Francisco,150.0
180133,iPhone,1,700.0,2019-04-02 13:20:00,941 8th St,Dallas,700.0
180134,Wired Headphones,1,11.99,2019-04-11 23:14:00,218 1st St,San Francisco,11.989999771118164
180135,Google Phone,1,600.0,2019-04-13 14:46:00,334 1st St,Seattle,600.0
180135,Wired Headphones,1,11.99,2019-04-13 14:46:00,334 1st St,Seattle,11.989999771118164
180136,USB-C Charging Cable,1,11.95,2019-04-02 15:17:00,435 Dogwood St,Portland,11.949999809265137
180137,Flatscreen TV,1,300.0,2019-04-26 12:02:00,664 Ridge St,Austin,300.0
180138,USB-C Charging Cable,1,11.95,2019-04-09 19:22:00,123 Dogwood St,New York City,11.949999809265137
180139,USB-C Charging Cable,1,11.95,2019-04-19 19:28:00,500 Highland St,New York City,11.949999809265137
180140,AA Batteries (4-pack),3,3.84,2019-04-02 05:55:00,456 8th St,Los Angeles,11.519999742507935
180141,Apple Airpods Headphones,1,150.0,2019-04-25 10:33:00,776 Maple St,Portland,150.0
180142,AAA Batteries (4-pack),1,2.99,2019-04-21 19:50:00,913 8th St,Seattle,2.990000009536743
180143,27in FHD Monitor,1,149.99,2019-04-22 12:49:00,629 7th St,New York City,149.99000549316406
180144,27in 4K Gaming Monitor,1,389.99,2019-04-17 10:05:00,608 West St,San Francisco,389.989990234375
180145,Apple Airpods Headphones,1,150.0,2019-04-13 12:24:00,361 Lincoln St,San Francisco,150.0
180146,iPhone,1,700.0,2019-04-11 17:48:00,937 Jefferson St,Boston,700.0
180147,Google Phone,1,600.0,2019-04-15 23:54:00,296 7th St,Atlanta,600.0
180148,Lightning Charging Cable,1,14.95,2019-04-21 19:28:00,699 Maple St,Portland,14.949999809265137
180149,Lightning Charging Cable,1,14.95,2019-04-17 18:50:00,304 2nd St,New York City,14.949999809265137
180150,34in Ultrawide Monitor,1,379.99,2019-04-14 15:11:00,632 Lakeview St,Los Angeles,379.989990234375
180151,AAA Batteries (4-pack),2,2.99,2019-04-05 13:13:00,491 Washington St,San Francisco,5.980000019073486
180152,USB-C Charging Cable,1,11.95,2019-04-14 18:34:00,110 Johnson St,Seattle,11.949999809265137
180153,Lightning Charging Cable,2,14.95,2019-04-29 19:38:00,892 Highland St,Seattle,29.899999618530273
180154,34in Ultrawide Monitor,1,379.99,2019-04-20 10:55:00,475 4th St,Austin,379.989990234375
180155,Lightning Charging Cable,2,14.95,2019-04-09 01:19:00,408 9th St,New York City,29.899999618530273
180156,Wired Headphones,1,11.99,2019-04-08 12:41:00,362 Forest St,New York City,11.989999771118164
180157,Google Phone,1,600.0,2019-04-03 20:57:00,156 Sunset St,New York City,600.0
180158,Vareebadd Phone,1,400.0,2019-04-10 16:01:00,129 Sunset St,San Francisco,400.0
180159,Apple Airpods Headphones,1,150.0,2019-04-26 14:41:00,367 5th St,San Francisco,150.0
180160,AAA Batteries (4-pack),3,2.99,2019-04-18 15:55:00,127 Main St,Los Angeles,8.97000002861023
180161,USB-C Charging Cable,1,11.95,2019-04-16 07:56:00,598 Meadow St,Boston,11.949999809265137
180161,ThinkPad Laptop,1,999.99,2019-04-16 07:56:00,598 Meadow St,Boston,999.989990234375
180162,AAA Batteries (4-pack),1,2.99,2019-04-06 20:53:00,55 Park St,Seattle,2.990000009536743
180163,Apple Airpods Headphones,1,150.0,2019-04-10 21:47:00,640 Ridge St,San Francisco,150.0
180164,27in 4K Gaming Monitor,1,389.99,2019-04-03 11:36:00,4 Lincoln St,Boston,389.989990234375
180165,Wired Headphones,1,11.99,2019-04-16 19:51:00,623 Johnson St,Atlanta,11.989999771118164
180166,AA Batteries (4-pack),1,3.84,2019-04-24 20:20:00,285 Forest St,Los Angeles,3.8399999141693115
180167,USB-C Charging Cable,1,11.95,2019-04-30 16:52:00,645 Ridge St,San Francisco,11.949999809265137
180168,AAA Batteries (4-pack),3,2.99,2019-04-07 18:42:00,798 Cherry St,Portland,8.97000002861023
180169,Lightning Charging Cable,2,14.95,2019-04-17 12:31:00,335 4th St,Boston,29.899999618530273
180170,Wired Headphones,1,11.99,2019-04-07 14:02:00,103 Maple St,Seattle,11.989999771118164
180171,ThinkPad Laptop,1,999.99,2019-04-01 12:31:00,128 Park St,San Francisco,999.989990234375
180172,AAA Batteries (4-pack),2,2.99,2019-04-27 21:07:00,580 12th St,San Francisco,5.980000019073486
180173,AA Batteries (4-pack),1,3.84,2019-04-28 15:01:00,904 Johnson St,Boston,3.8399999141693115
180174,AAA Batteries (4-pack),1,2.99,2019-04-28 15:42:00,923 Adams St,Los Angeles,2.990000009536743
180175,Apple Airpods Headphones,1,150.0,2019-04-27 20:35:00,436 Lake St,Los Angeles,150.0
180176,Macbook Pro Laptop,1,1700.0,2019-04-15 00:05:00,25 Adams St,San Francisco,1700.0
180177,Bose SoundSport Headphones,1,99.99,2019-04-09 21:39:00,919 Chestnut St,San Francisco,99.98999786376953
180178,Wired Headphones,1,11.99,2019-04-07 19:16:00,595 Lincoln St,San Francisco,11.989999771118164
180179,Bose SoundSport Headphones,1,99.99,2019-04-13 23:44:00,441 North St,San Francisco,99.98999786376953
180180,AAA Batteries (4-pack),1,2.99,2019-04-20 09:36:00,438 Spruce St,Atlanta,2.990000009536743
180181,Lightning Charging Cable,1,14.95,2019-04-30 17:56:00,229 River St,Atlanta,14.949999809265137
180182,USB-C Charging Cable,1,11.95,2019-04-08 21:20:00,70 Dogwood St,Seattle,11.949999809265137
180183,USB-C Charging Cable,1,11.95,2019-04-17 18:01:00,400 Willow St,New York City,11.949999809265137
180184,USB-C Charging Cable,1,11.95,2019-04-16 09:57:00,397 Lakeview St,New York City,11.949999809265137
180185,AA Batteries (4-pack),2,3.84,2019-04-06 17:21:00,876 Pine St,Boston,7.679999828338623
180186,Lightning Charging Cable,1,14.95,2019-04-22 17:47:00,532 Elm St,Los Angeles,14.949999809265137
180187,AA Batteries (4-pack),1,3.84,2019-04-15 15:32:00,926 North St,New York City,3.8399999141693115
180188,USB-C Charging Cable,1,11.95,2019-04-12 15:41:00,833 7th St,New York City,11.949999809265137
180189,Bose SoundSport Headphones,1,99.99,2019-04-14 23:50:00,802 2nd St,Los Angeles,99.98999786376953
180190,Flatscreen TV,1,300.0,2019-04-24 13:21:00,826 Maple St,San Francisco,300.0
180191,Lightning Charging Cable,1,14.95,2019-04-18 23:52:00,443 Johnson St,Los Angeles,14.949999809265137
180192,Macbook Pro Laptop,1,1700.0,2019-04-01 12:55:00,732 Lakeview St,Boston,1700.0
180193,USB-C Charging Cable,1,11.95,2019-04-02 10:38:00,290 7th St,Boston,11.949999809265137
180194,Apple Airpods Headphones,1,150.0,2019-04-28 19:00:00,527 Adams St,Atlanta,150.0
180195,AAA Batteries (4-pack),1,2.99,2019-04-21 09:36:00,163 2nd St,New York City,2.990000009536743
180196,Wired Headphones,1,11.99,2019-04-14 10:02:00,86 Lincoln St,Los Angeles,11.989999771118164
180197,AA Batteries (4-pack),1,3.84,2019-04-22 10:15:00,954 River St,Seattle,3.8399999141693115
180198,USB-C Charging Cable,1,11.95,2019-04-08 20:25:00,486 Forest St,Los Angeles,11.949999809265137
180199,ThinkPad Laptop,1,999.99,2019-04-06 14:40:00,254 River St,San Francisco,999.989990234375
180200,Wired Headphones,1,11.99,2019-04-21 23:30:00,565 13th St,New York City,11.989999771118164
180201,Bose SoundSport Headphones,1,99.99,2019-04-13 21:50:00,777 Pine St,Atlanta,99.98999786376953
180202,Lightning Charging Cable,1,14.95,2019-04-10 20:34:00,939 Lakeview St,Los Angeles,14.949999809265137
180203,Apple Airpods Headphones,1,150.0,2019-04-07 13:46:00,876 River St,San Francisco,150.0
180204,AA Batteries (4-pack),1,3.84,2019-04-24 16:38:00,258 North St,Los Angeles,3.8399999141693115
180205,Lightning Charging Cable,1,14.95,2019-04-14 09:59:00,677 North St,Portland,14.949999809265137
180206,iPhone,1,700.0,2019-04-02 08:43:00,274 River St,San Francisco,700.0
180207,Apple Airpods Headphones,1,150.0,2019-04-13 01:46:00,196 7th St,Los Angeles,150.0
180208,Macbook Pro Laptop,1,1700.0,2019-04-04 12:19:00,800 Center St,New York City,1700.0
180209,USB-C Charging Cable,1,11.95,2019-04-15 16:32:00,51 Hickory St,New York City,11.949999809265137
180210,Wired Headphones,1,11.99,2019-04-14 12:24:00,91 7th St,New York City,11.989999771118164
180211,Lightning Charging Cable,1,14.95,2019-04-03 18:58:00,787 Lincoln St,Los Angeles,14.949999809265137
180212,Flatscreen TV,1,300.0,2019-04-30 09:45:00,657 13th St,Los Angeles,300.0
180213,27in FHD Monitor,1,149.99,2019-04-18 19:32:00,161 Washington St,Boston,149.99000549316406
180213,AAA Batteries (4-pack),1,2.99,2019-04-18 19:32:00,161 Washington St,Boston,2.990000009536743
180214,USB-C Charging Cable,1,11.95,2019-04-19 14:03:00,243 Forest St,New York City,11.949999809265137
180215,27in 4K Gaming Monitor,1,389.99,2019-04-18 11:29:00,696 Lake St,Los Angeles,389.989990234375
180216,AA Batteries (4-pack),1,3.84,2019-04-16 20:51:00,673 River St,San Francisco,3.8399999141693115
180217,AA Batteries (4-pack),2,3.84,2019-04-28 23:26:00,226 12th St,Los Angeles,7.679999828338623
180218,20in Monitor,1,109.99,2019-04-13 11:30:00,605 River St,Portland,109.98999786376953
180219,AA Batteries (4-pack),1,3.84,2019-04-27 23:32:00,593 Sunset St,San Francisco,3.8399999141693115
180220,Lightning Charging Cable,1,14.95,2019-04-25 12:00:00,642 Spruce St,Seattle,14.949999809265137
180221,Bose SoundSport Headphones,1,99.99,2019-04-01 08:00:00,789 7th St,Los Angeles,99.98999786376953
180222,Flatscreen TV,1,300.0,2019-04-16 15:26:00,71 Ridge St,San Francisco,300.0
180223,27in FHD Monitor,1,149.99,2019-04-04 21:03:00,352 10th St,Seattle,149.99000549316406
180224,Wired Headphones,2,11.99,2019-04-11 13:41:00,522 Hickory St,Los Angeles,23.979999542236328
180225,Lightning Charging Cable,1,14.95,2019-04-21 20:19:00,825 Highland St,San Francisco,14.949999809265137
180226,USB-C Charging Cable,1,11.95,2019-04-07 14:52:00,126 Highland St,San Francisco,11.949999809265137
180227,USB-C Charging Cable,3,11.95,2019-04-04 10:52:00,149 8th St,New York City,35.84999942779541
180227,Bose SoundSport Headphones,1,99.99,2019-04-04 10:52:00,149 8th St,New York City,99.98999786376953
180228,AAA Batteries (4-pack),1,2.99,2019-04-30 18:32:00,567 Walnut St,Atlanta,2.990000009536743
180229,AA Batteries (4-pack),1,3.84,2019-04-13 15:33:00,66 Jackson St,Boston,3.8399999141693115
180230,USB-C Charging Cable,1,11.95,2019-04-01 19:53:00,846 River St,Atlanta,11.949999809265137
